Original Key,Length,Text,Text Length
train/06March_2011_Sunday_tagesschau-3890,112,im laufe des mittwochs schickt uns dann der ausläufer eines nordmeertiefs wieder regenwolken,92
train/06March_2011_Sunday_tagesschau-3891,211,heute nacht ist es im süden vor allem am alpenrand gebietsweise noch wolkig sonst funkeln überall die sterne vom himmel hier und da bildet sich nebel,149
train/06March_2011_Sunday_tagesschau-3892,123,am tag scheint im ganzen land die sonne am ehesten im norden tauchen auch mal ein paar harmlose wolken auf,106
train/06March_2011_Sunday_tagesschau-3893,221,in der nordhälfte weht der wind morgen schwach bis mäßig aus südlichen richtungen sonst mäßig bis frisch in böen stark und im bergland stürmischer aus ost,154
train/06March_2011_Sunday_tagesschau-3894,175,es erwartet uns wieder eine frostige nacht an der nordsee und am niederrhein minus zwei grad im bayerischen wald zweistellige minusgrade,136
train/06March_2011_Sunday_tagesschau-3895,146,morgen noch ähnliche temperaturen wie heute zwei grad im vogtland bis zehn am oberrhein,87
train/06March_2011_Sunday_tagesschau-3896,91,am dienstag wird es etwas milder dazu scheint meist die sonne,61
train/06March_2011_Sunday_tagesschau-3897,142,am mittwoch ziehen von norden wolken bis in die mitte gebietsweise regnet es etwas im süden überwiegend freundlich,114
train/06March_2011_Sunday_tagesschau-3898,137,am donnerstag wieder kühler im norden regen und sehr windig richtung süden bleibt es weitgehend trocken,103
train/17June_2010_Thursday_tagesschau-3899,87,und nun die wettervorhersage für morgen freitag den achtzehnten juni,68
train/17June_2010_Thursday_tagesschau-3900,100,auch im norden deutschlands endet morgen das hochdruckwetter,60
train/17June_2010_Thursday_tagesschau-3901,111,das tief das von den alpen nach polen zieht bringt im süden teilweise kräftige und gewittrige regenfälle,104
train/17June_2010_Thursday_tagesschau-3902,144,richtung nordsee wird es in der nacht etwas wolkiger vor allem im süden regnet es teilweise ergiebig auch gewitter sind mit dabei,129
train/17June_2010_Thursday_tagesschau-3904,148,am tag im norden und westen mal sonne mal wolken mit ein paar regentropfen im süden und südosten regnet es gebietsweise kräftig weiter,134
train/17June_2010_Thursday_tagesschau-3905,215,in der nordwesthälfte weht der wind mäßig bis frisch mit starken bis stürmischen böen an der nordsee sonst abgesehen von gewitterböen schwacher bis mäßiger wind,160
train/17June_2010_Thursday_tagesschau-3906,91,heute nacht fünfzehn grad an der donau und bis sechs grad im nordosten,70
train/17June_2010_Thursday_tagesschau-3907,109,am tag dreizehn grad bei dauerregen im süden bis fünfundzwanzig grad an der oder,80
train/17June_2010_Thursday_tagesschau-3908,197,am samstag hier und da schauer teilweise mit blitz und donner südlich der donau regnet es für längere zeit nur noch zwölf bis achtzehn grad,139
train/17June_2010_Thursday_tagesschau-3909,143,am sonntag wechselhaftes wetter mit schauern am alpenrand regen am montag beruhigt sich das wetter allmählich,109
train/12September_2010_Sunday_tagesschau-3910,102,und nun die wettervorhersage für montag den dreizehnten september,65
train/12September_2010_Sunday_tagesschau-3911,110,der ausläufer eines tiefs vor der norwegischen küste überquert deutschland mit regenwolken ostwärts,99
train/12September_2010_Sunday_tagesschau-3912,170,dahinter fließt kühlere luft heran die kurzzeitig unter leichten hochdruckeinfluss gerät bevor uns am dienstag das nächste tief erreicht,136
train/12September_2010_Sunday_tagesschau-3913,173,im osten und südosten haben die wolken heute nacht zunächst noch größere lücken sonst fällt verbreitet regen der stellenweise kräftig ist,137
train/12September_2010_Sunday_tagesschau-3914,42,anfangs sind auch einzelne gewitter dabei,41
train/12September_2010_Sunday_tagesschau-3915,210,im laufe der nacht lässt der regen im westen nach und dort kann sich die sonne morgen teilweise länger zeigen während es in der osthälfte gebietsweise regnet oder schauert,171
train/12September_2010_Sunday_tagesschau-3916,56,morgen weht ein schwacher bis mäßiger wind aus westlichen richtungen,68
train/12September_2010_Sunday_tagesschau-3917,171,heute nacht milde zehn bis fünfzehn im südosten unter klarem himmel nur sieben bis neun grad,92
train/12September_2010_Sunday_tagesschau-3918,123,am alpenrand morgen dreizehn sonst vierzehn bis achtzehn entlang des rheins bis neunzehn grad,93
train/12September_2010_Sunday_tagesschau-3920,203,am dienstag und mittwoch im norden teilweise sehr windig auch am donnerstag mal mehr mal weniger wolken die hier und da schauer oder regen bringen,146
train/12September_2010_Sunday_tagesschau-3921,36,dabei bleibt es recht mild,26
train/05June_2010_Saturday_tagesschau-3923,210,zwischen dem hoch über südosteuropa und dem tief über frankreich strömt sehr warme und zunehmend feuchtere luft zu uns,118
train/05June_2010_Saturday_tagesschau-3924,133,die wolken des tiefs machen sich morgen abend mit schauern und gewittern von westen bemerkbar,93
train/05June_2010_Saturday_tagesschau-3927,82,morgen abgesehen von dünnen schleierwolken wieder viel sonne,60
train/05June_2010_Saturday_tagesschau-3928,202,am nachmittag bilden sich in der südwesthälfte quellwolken schauer und gewitter folgen örtlich mit hagel und starkregen,119
train/05June_2010_Saturday_tagesschau-3929,158,morgen weht der wind meist nur schwach aus süd bei gewittern können am abend sturmböen aus west auftreten,105
train/05June_2010_Saturday_tagesschau-3930,224,heute nacht werte zwischen fünfzehn und sieben grad am tag einundzwanzig grad an den küsten und bis zu dreißig grad am oberrhein,128
train/05June_2010_Saturday_tagesschau-3931,196,in der nacht zum montag ziehen die schauer und gewitter ostwärts am montag dann im südosten noch schauer bis sechsundzwanzig grad,129
train/05June_2010_Saturday_tagesschau-3933,58,am mittwoch wechselhaftes wetter,32
train/24March_2011_Thursday_tagesschau-3934,96,und nun die wettervorhersage für morgen freitag den fünfundzwanzigsten märz,75
train/24March_2011_Thursday_tagesschau-3935,208,das hoch über irland zieht sich etwas zurück dadurch können wolken der tiefs über nordeuropa in den norden deutschlands vordringen,130
train/24March_2011_Thursday_tagesschau-3936,125,am samstag strömt dann deutlich kühlere luft zu uns die temperaturen gehen vor allem in der nordhälfte zurück,109
train/24March_2011_Thursday_tagesschau-3939,155,auch am tag im norden und osten zeitweise dichte wolken nördlich der mittelgebirge regnet es etwas,98
train/24March_2011_Thursday_tagesschau-3940,97,richtung südwesten scheint neben schleierwolken die sonne,57
train/24March_2011_Thursday_tagesschau-3941,88,der wind weht schwach bis mäßig an nord und ostsee stark böiger wind,68
train/24March_2011_Thursday_tagesschau-3942,94,heute nacht sechs grad im saarland und minus drei grad an den alpen,67
train/24March_2011_Thursday_tagesschau-3943,125,am tag fünf grad auf rügen und warme zwanzig grad am oberrhein,62
train/24March_2011_Thursday_tagesschau-3944,132,am samstag viele wolken hier und da regen oder schneeschauer im süden auch einzelne gewitter,92
train/24March_2011_Thursday_tagesschau-3945,76,am nachmittag lockert es im norden wieder auf,45
train/24March_2011_Thursday_tagesschau-3946,113,am sonntag wird es im laufe des tages immer freundlicher südlich der donau noch schauer,87
train/24March_2011_Thursday_tagesschau-3947,86,am montag sonne und wolken im süden auch gewitter,49
train/08April_2010_Thursday_tagesschau-3948,83,und nun die wettervorhersage für morgen freitag den neunten april,65
train/08April_2010_Thursday_tagesschau-3951,167,heute nacht liegt ein wolkenband quer über deutschland es verlagert sich richtung südosten und lässt dabei stellenweise etwas regen fallen,138
train/08April_2010_Thursday_tagesschau-3952,111,vor und hinter dem wolkenband ist es teilweise klar örtlich bildet sich nebel,77
train/08April_2010_Thursday_tagesschau-3953,62,morgen gibt es dichte wolken aber auch immer wieder sonnenschein,64
train/08April_2010_Thursday_tagesschau-3954,126,im nordosten und im süden noch einzelne schauer sonst bleibt es meist trocken,77
train/08April_2010_Thursday_tagesschau-3955,141,dazu bläst ein schwacher bis mäßiger an den küsten frischer und stark böiger wind aus nordwest bis nord,103
train/08April_2010_Thursday_tagesschau-3956,135,unter wolken heute nacht bis neun grad bei klarem himmel teilweise werte nahe dem gefrierpunkt,94
train/08April_2010_Thursday_tagesschau-3958,69,am wochenende bleibt es wechselhaft und es wird noch kühler,59
train/08April_2010_Thursday_tagesschau-3959,114,im bergland sowie im südosten kann am sonntag auch schnee oder graupel fallen,77
train/08April_2010_Thursday_tagesschau-3960,25,außerdem wird es windig,23
train/24April_2010_Saturday_tagesschau-3962,83,und nun die wettervorhersage für morgen sonntag den fünfundzwanzigsten april,76
train/24April_2010_Saturday_tagesschau-3964,84,außerdem lenkt das hoch auch noch wärmere luft heran,52
train/24April_2010_Saturday_tagesschau-3965,141,im südwesten macht sich gegen abend allerdings ein tiefausläufer bemerkbar der für einzelne schauer und gewitter sorgt,118
train/24April_2010_Saturday_tagesschau-3966,153,im norden gibt es heute nacht nur hier und da ein paar wolken sonst ist es meist sternenklar vereinzelt bildet sich nebel,121
train/24April_2010_Saturday_tagesschau-3968,178,am nachmittag können sich vom schwarzwald bis zu den alpen erste schauer und gewitter entwickeln die gegen abend auch auf die westlichen landesteile übergreifen,160
train/24April_2010_Saturday_tagesschau-3972,154,am oberrhein morgen sommerliche fünfundzwanzig grad an der ostseeküste bei auflandigem wind frische sechzehn grad,113
train/24April_2010_Saturday_tagesschau-3973,118,am montag kühler und wechselhaft mit schauern und gewittern die örtlich kräftig sein können,91
train/24April_2010_Saturday_tagesschau-3974,108,am dienstag wird es aber schon wieder freundlicher und am mittwoch auch wieder wärmer,85
train/24April_2010_Saturday_tagesschau-3975,47,etwas regen fällt nur noch im norden,36
train/08January_2010_Friday_tagesschau-3976,94,und nun die wettervorhersage für morgen samstag den neunten januar,66
train/08January_2010_Friday_tagesschau-3977,196,das tief über norditalien sorgt dafür dass es in der kommenden nacht und am tag für längere zeit in deutschland schneit,119
train/08January_2010_Friday_tagesschau-3978,118,es gelten entsprechende unwetterwarnungen des deutschen wetterdienstes,70
train/08January_2010_Friday_tagesschau-3982,107,heute nacht liegen die werte zwischen minus zwei und minus acht grad,68
train/08January_2010_Friday_tagesschau-3983,108,am tag dann minus sechs grad im vogtland und plus ein grad an der ostsee,72
train/08January_2010_Friday_tagesschau-3985,120,am montag teilweise schon wieder größere lücken in der wolkendecke es schneit hier und da nur noch leicht,105
train/08January_2010_Friday_tagesschau-3986,36,am dienstag kaum noch schnee,28
train/04May_2011_Wednesday_heute-3987,40,liebe zuschauer guten abend,27
train/04May_2011_Wednesday_heute-3988,237,eisheilige schon anfang mai dazu verbreitet sternenklare nächte die schauer die fallen im laufe des abends schon weitgehend in sich zusammen,140
train/04May_2011_Wednesday_heute-3989,170,und bis zum frühen morgen wird es dann auch wieder ziemlich frostig werden so von der lüneburger heide bis zum alpenrand,120
train/04May_2011_Wednesday_heute-3990,145,und in den nächsten tagen wird uns aber dieses tief auf dem atlantik deutlich mildere luft wieder nach mitteleuropa schicken,124
train/04May_2011_Wednesday_heute-3992,86,das heißt es gibt viel sonnenschein trockenes wetter,52
train/04May_2011_Wednesday_heute-3993,240,und damit wird sich die waldbrandgefahr bis zum wochenende weiter ausbreiten im nordosten war sie und bleibt sie einfach sehr hoch,130
train/04May_2011_Wednesday_heute-3994,78,und auch die landwirtschaft klagt schon über probleme,53
train/04May_2011_Wednesday_heute-3997,177,das wochenende wird ein richtiges freizeitwochenende im westen dann schon wieder sommertemperaturen viel sonnenschein,117
train/04May_2011_Wednesday_heute-3998,74,und am sonntag im westen vereinzelt vielleicht mal einen schauer,64
train/04May_2011_Wednesday_heute-3999,38,jetzt wünsche ich ihnen noch einen schönen abend,48
train/08April_2010_Thursday_heute-4000,45,hallo und guten abend,21
train/08April_2010_Thursday_heute-4001,156,die nächsten tage werden etwas kühler bei uns die wetterlage stellt sich leicht um,82
train/08April_2010_Thursday_heute-4002,105,und aus dem norden nordosten strömt kühle luft nach mitteleuropa,64
train/08April_2010_Thursday_heute-4003,94,das heißt aber dass die wetterlage bei uns eigentlich relativ ruhig bleibt,74
train/08April_2010_Thursday_heute-4005,221,auch heute nacht kühl im nordwesten es kann leichten bodenfrost geben sonst gelegentlich noch ein paar schauer im osten und auch im südwesten,141
train/08April_2010_Thursday_heute-4006,83,und morgen die sonne ziemlich ungerecht verteilt,48
train/08April_2010_Thursday_heute-4007,266,die meisten sonnenstunden gibt es wohl vom rhein main gebiet bis zum saarland und dann auch nochmal an der nordsee da sind es sogar sieben bis zehn sonnenstunden sonst aber überall weniger,188
train/08April_2010_Thursday_heute-4008,130,an der küste auch nur zehn bis zwölf grad und richtung oder ein paar regentropfen,81
train/08April_2010_Thursday_heute-4009,175,dann im süden wird es allerdings dann milder am oberrhein werden doch siebzehn grad erreicht es gibt vereinzelt schauer,119
