Original Key,Length,Text,Text Length
0xh74_xfC5A_6-5-rgb_front,159,"And if you win any award, it's always good to say ""Oh I won so-and-so award"".",77
22BmeZR4eOk_10-5-rgb_front,394,You want to make sure that you're in a seal-tight container and then just put it in an area that is going to be roughly at household temperature around 72 degrees.,163
5GHCXLNcgUQ_14-5-rgb_front,75,It is just like having a child.,31
1oXGJIpW3h8_11-11-rgb_front,276,"No one I've ever heard of ever having any problems with it, hurting their animals or anything, but as always be careful when using anything like this.",150
03w0fj9vLpo_15-8-rgb_front,218,"You want to make sure that its a nice even log but you donât want to smush it too much, or stretch it too much because we are trying to keep that swirl shape that we made.",173
C1qblYh-23I_3-5-rgb_front,285,"I'm going to come into the warrior stance and place her arm, the opposite arm that I'll be working on over my leg so she's comfortable.",135
57bbRJn0xec_13-1-rgb_front,104,"to 5 lbs., and now she's going to perform the same exercise up and over her head.",81
C7hSO0aZSFA_2-8-rgb_front,291,"You can broil it how you usually would broil rather small pieces of chicken breast, but I prefer to bake it.",108
1rvY7z3xiv8_13-8-rgb_front,120,"This has been some ideas on negotiating, and I hope that they're ones that you can use in the future.",101
1TU3WpD2Oj0_12-5-rgb_front,603,"So, we'll put a line around the border, around the base of the boat and it won't just be one line we'll actually fill in some other colors to make it stand out a little more.",174
eS58monGmKo_3-8-rgb_front,350,"Now this is just getting used to the movement of lifting your leg up and down and then moving into hot potato, keep your leg up and take your leg in front and back, front, back.",177
CQsuwAS9zJk_1-8-rgb_front,66,"We're going to talk about the next twist, the full twist.",57
EZA2N6-oiEc_5-5-rgb_front,153,We're going to cover a little bit about the actual proper footwear to wear for jump roping.,91
1b3UpS1gD2k_2-8-rgb_front,65,"She was the greatest, Sunstars.",31
dFaHc--TlxQ_1-5-rgb_front,108,But there is some disadvantages also.,37
BM_Z20gA5Ko_12-8-rgb_front,210,"Now, this zombie avatar, which was a three, three is now only a one, one because he only gets credit for one.",109
dh6-yhJ30pY_12-8-rgb_front,550,"So in this drink, we're going to do it about seven or eight seconds, and then after you stretch the milk then you raise the pitcher back up so that the steam wand is submerged down into the milk and get the position right again so that it swirls and keep it swirling until it's at the temperature that you want to drink.",320
1iJg1Tm5Q1w_3-8-rgb_front,313,"There's a wide variety of stringing machines out there, which can generally be broken down in to three different portions; the mounting system, the tension system, and the clamping system.",188
0x-kl7MK6fc_6-5-rgb_front,391,That can be something such as a rug burn or what we call an abrasion where you have actually torn the skin off and you have what is an oozing type of blood coming out.,167
1YnA7Iv3oJ8_19_20_21-8-rgb_front,360,"It is measuring 1.5 something. Okay? 1.5 something, which is you know, through no small coincidence, the voltage of a AA battery.",129
-eaisNdrTS4_12-5-rgb_front,86,So we're hitting the four corners of the room.,46
D9gCaLiAB4c_11-11-rgb_front,124,"And, it's really color is all what you can compare it to what it lays against.",78
1ewpH9xB6wA_5-8-rgb_front,404,"You can wear it in the front, your can swing it around the back, you can wear it criss cross like this, you can wear it around your shoulder like that and you can even if you really want to get creative you can just tie up like this and hold it like this if your prefer.",270
d0HkysFvGRU_12-5-rgb_front,85,Ping pong balls are a little bit harder to find.,48
0t19eYsWPyg_0-8-rgb_front,214,"Now that you have the focal flowers in, the next thing we need to do is to add some accent flowers along with this.",115
00xgNW3M4-4_29-3-rgb_front,59,The birds brought them or they just flew over here.,51
1gXWDKek85Y_29-8-rgb_front,49,You just kind of look around.,29
1YnA7Iv3oJ8_9-8-rgb_front,98,"One like this, basically, there's different kinds of volt meters.",65
c8qCeBSlaOw_18-8-rgb_front,19,Nice job.,9
dapjWYLv64w_3-8-rgb_front,229,So all of the pitches for a submarine pitch or all the pitches for a submarine pitcher are thrown almost in an underhanded manner.,130
eBrlZcccILg_16-3-rgb_front,39,Like the pipe piper.,20
1f6MTI3qidQ_3-8-rgb_front,176,Now we're going to learn the most basic motions that you're going to need to be the basis of every cheer.,105
Dg2DjTVCGww_3-4-rgb_front,218,"So after we do our basic we're going to do a cross body lead, one, two, three, we're going to cross, five, six, on seven we're going to switch hands.",149
Cm8RAgN4w0A_13-5-rgb_front,68,This is the tom holder right here.,34
BoBx1pDyFog_29-8-rgb_front,218,"If you bring the rod back, then essentially, the line will begin to load from the rod coming back.",98
EmmuWoCUgXs_13-8-rgb_front,105,"I can, I can't think of a bigger mistake a person can potentially make.",71
dbSAB8F8GYc_15-9-rgb_front,23,Wing and a toe.,15
-CmdMw3PKV8_0-8-rgb_front,156,"Alright folks, next we're going to talk about footwear and shoes you can have to complete your vintage look.",108
byClH8sN7Wg_6-8-rgb_front,188,"And even if your vet has said, ""sure, go ahead with it,"" that doesn't mean that your horse is necessarily going to feel like that.",130
Eh4cZxdMMc8_7-8-rgb_front,141,You don't want to throw a flour that is caked in there because it won't mix properly.,85
FOHNo-685Bw_0-5-rgb_front,90,Today we're going to learn how to make our own hoop earrings.,61
04DtdCu2kfg_1-5-rgb_front,93,Right now we're talking about the man-to-man defense.,53
06k75HRlfqc_7-8-rgb_front,164,"And there should be a little bit of humanity within that, that sphere of the room.",82
14z8c3QqV0E_8-8-rgb_front,69,Everything seems to be working properly.,40
1PafdIFUsPU_8-5-rgb_front,165,"You're going to need one with a fine side, and a rough side.",60
3MXwlCKtSPU_22-5-rgb_front,35,Many uses.,10
C7hSO0aZSFA_12-8-rgb_front,69,Sometimes the chicken breast can be a little dry.,49
b33htMHPtl8_6-5-rgb_front,174,"However, since he entered in water, he has to stop because that is the rule with water.",87
0C_NjyLtHwc_34-8-rgb_front,40,Just do one side at a time.,27
1YAa5_d-zg0_14-8-rgb_front,248,"Don't draw too much detail in there, because you don't want to, you know, you don't want to call too much attention to it, even though it is like hard to ignore really.",168
24-nCYk2bRk_0-5-rgb_front,188,"Alright, so now we're getting pretty good at rocking that torso.",64
3LtXtL6PX0Q_8-5-rgb_front,84,"Today, we're really talking about picking fresh asparagus.",58
beiObN0JB7c_0-5-rgb_front,131,We're talking about how to make an easy and unique centerpiece.,63
0qYzADqK-Z4_10_11-8-rgb_front,391,We are going to slide this up. Now you have to be extremely careful when you do this that the needle in the tip does not bang against the sides because it will dull it.,168
dZztN9Ewuzo_12-5-rgb_front,15,Knee.,5
1mdMz4RkRdA_15-8-rgb_front,44,"But, it's up to you to what you like.",37
DxHtXNKvCDA_7-5-rgb_front,289,"If you retain customer's, then you not only retain your business for a month, a year, but it could go on longer than that.",122
-9D6kP1TgbY_19-8-rgb_front,28,Even everything out.,20
Dd6r7jX4VOQ_8-3-rgb_front,314,"Based on what you know your knowledge to be, your car is worth, get out there and find out before you trade-in your car, how much its worth.",140
C8GFJV9AXYM_5-8-rgb_front,184,"So I'm going to place a small amount here on the underside where you can see it's white there now, but again, it will dry clear.",128
apME2W12Uwo_14-8-rgb_front,409,"Set that there, bring the frame back into the frame--no pun intended--and then I'm just going to set this back in there, like that.",131
1jJ4Ez4wy1g_3-8-rgb_front,195,We're going to use some bronzer mixed with some peach blush.,60
1c9hnVZvojI_2-8-rgb_front,246,"Children need to, should, children should go along for the adoption so that they know the animal as well as you do.",115
4QhpU9Fk5dA_2-8-rgb_front,160,"If you brew it at room temperature there should be very, very, very little caffeine in it.",90
002pHlZGEQ8_14-5-rgb_front,40,"So I'm, inside.",15
1YnA7Iv3oJ8_11-8-rgb_front,49,"So you know, we can set this...",31
-eJI_YOtHNE_12-5-rgb_front,283,Just get something to put it on because it will over spray and get on your carpet or whatever.,94
18cpZSBTUQE_12-8-rgb_front,95,Think of it like a table leg that you're turning on a lathe.,60
0psMj0gsJjs_1-5-rgb_front,86,This is a great guessing game.,30
3tyfxL2wO-M_5-8-rgb_front,119,Fiber based products are a little bit on the heavier side.,58
02gzHnpz1W4_20-8-rgb_front,156,"Kind of weaving around, you know, weaving around through and of itself.",71
a6BASjKKw1U_8-5-rgb_front,314,"He's going to inhale and reach his arms forward, and he's going to take them around and place them on the ground underneath his legs.",133
_0-JkwZ9o4Q_11-5-rgb_front,381,"But, if your first roll does not include a six and a five, than it won't matter if you got a four.",98
311BWiTLG-I_5-8-rgb_front,183,"Otherwise, if you use your pliers or your smaller wire cutters, you're going to probably damage them.",101
1m_A7gr1174_0-8-rgb_front,74,In this clip I want to talk to you about freestyle motocross.,61
EnTdOClhYyo_4-5-rgb_front,165,Iâd like to show you how to center that rug in your space.,60
bHEw7t7tJsc_6-5-rgb_front,120,"Here's a little jar, this one also has rub-ons.",47
-0JdYlTf9Y8_0_1-5-rgb_front,326,In this clip we're going to talk about how to buy a trophy. Most people will come into my show room and they'll ask me how much is a twenty inch trophy.,152
0CrEEBjBSTM_13-3-rgb_front,59,"Begin, by just smelling the page.",33
bfNbGx1yLdE_10-4-rgb_front,119,"When you put a pony tail in, you want to make sure that you don't use a rubber band.",84
f8ShD9YwEfo_7-2-rgb_front,209,"So, it'll show you what programs are running and you can just highlight one and say, end task, and it'll kill the program that's running.",137
Ch6nqZwWgbw_18-5-rgb_front,16,Very good.,10
b4WYMWXVP5A_9-5-rgb_front,469,"And the reason why this is so important is because by looking at the entire audience, you'll be able to see how they are responding to you as a speaker.",152
2Z3CpALUO9o_2-8-rgb_front,26,It's kind of annoying.,22
1-Y7znCfSNs_4-5-rgb_front,230,"This way is called spotting and what this is, is it's a name called Spot-tone and I have a brush.",97
Dw9swLUK-Ek_3-5-rgb_front,359,You want to do just a big arch over both of the eyes like that with nice bright colors.,87
cKmtmtqeUkI_5-9-rgb_front,223,Horses have been around for thousands of years and it's true mother nature has provided them with a layer of head that will protect them from the elements.,155
0xh74_xfC5A_5-5-rgb_front,284,"If you get accepted on festival or if it gets shown, that's a way for the publicity that kinda works for the publicity and the hype.",132
C_WfqBPxfJg_6-5-rgb_front,78,Take a few more breaths.,24
0CrEEBjBSTM_9-3-rgb_front,148,"Because, newsstands don't take kindly to people tearing out their samples on the street.",88
2-5R15AFLs8_14-8-rgb_front,129,"And if you would like to add another orange peel on top, feel free to do so.",76
Dxk6YjZDmpI_3-11-rgb_front,164,The flavor is not that much different from a yellow onion; to me it just looks better.,86
42c5l12RhWo_11-5-rgb_front,313,We'll take this toilet and we're going to let it sit for 40 minutes and then we're going to flush it and we'll see how our results are and that should fix the toilet.,166
CFC40Yw8CyQ_2-8-rgb_front,276,"Most of them are made of wire like this one and once dogs are trained to stay inside them, they don't try to get out.",117
DcaZwBc3SXk_7-8-rgb_front,1088,"So, with the Dremel on low speed--okay.",39
2zPzFyZkZF0_11-5-rgb_front,229,"And as you take it off, make sure that there's not any polish left over on the fingernail itself.",97
f3A9L7yGmEM_16-3-rgb_front,74,All you need is one consistent swing.,37
5x3CorS_t30_9-5-rgb_front,273,"It's taking some crab meat and mixing it with, making a nice stuffing and stuffing your shrimp with it.",103
2iFx_uR3GBQ_1-1-rgb_front,65,Have you ever seen a goalie kick the ball?,42
-fqh6k6uOUs_9-5-rgb_front,203,So we're going to try that one now with a self set I am going to have the Frisbee here I am going set it.,105
48DncKS_yN0_29-8-rgb_front,6,Right.,6
3HTL6h2RYjQ_9-8-rgb_front,83,"I'm Laura Gibson, beauty expert, have a nice day.",49
20qFsdFD3io_6-8-rgb_front,50,"It has a chain with it, okay.",29
E7MoG6eOLU4_5-5-rgb_front,645,Okay this is with just straight breading in another segment we will be showing you how to do coconut shrimp.,108
11iwFCSB038_2-8-rgb_front,104,"We have the house taped and papered off, over here down by the bottom.",70
DQ2jzTipt_E_7-5-rgb_front,301,"At first it might be kind of difficult to dribble the ball with speed, but as you practice dribbling for accuracy, the speed will come with time.",145
1b7CDv-Ssuw_17-8-rgb_front,398,"Once you curl everything you are going to smooth it a little bit but you don't want to smooth it too much because then you are going to fall, spray it, and then if you need to at any given point you may want to go over and reinforce that bit of a tighter curl.",260
